x,y,id
-25690,35913,Kandinsky R.O.
-36964,15349,Neusypin K.A.
-33156,13624,Tsibizova T.Y.
-35080,14153,Kuznetsov I.A.
28564,32608,Vasilev D.D.
27618,32393,Moiseev K.M.
13848,-27154,Tsapenko K.P.
5043,-20595,Nosov P.A.
5662,-15500,Shirankov A.F.
3987,-13550,Tret'Yakov R.S.
-5219,90921,Kazakovtsev V.P.
-5063,89234,Koryanov V.V.
-4289,90360,Danhe C.
38214,-19589,Gaysina E.S.
16302,74015,Shagaev V.V.
16505,74786,Lin T.T.
-36222,33897,Shcheglov G.A.
-3683,-14427,Vasil’ev N.S.
-2679,-17547,Golyak I.S.
-45298,-10303,Tomilova E.
-44828,-9820,Bashkov V.
-45202,-9633,Mikhalev P.
-45493,-9933,Fedorchenko A.
-44886,-10234,Volkova Y.
-56272,40039,Dimitrienko Y.
-56668,40912,Koryakov M.
-57187,40327,Zakharov A.
-19385,63719,Nikolaev S.M.
-19812,63060,Barysheva D.V.
-26458,-69804,Eminyan K.M.
-12238,10499,Zhukova E.A.
-13609,10827,Mikhalev P.A.
-14778,14245,Mironov Y.M.
44686,-22361,Naumov V.
44565,-23040,Pogulyaev Y.
44956,-22762,Baytimerov R.
44292,-22641,Chizhov D.
-21168,-21842,Talalaev V.Y.
-22332,-21344,Tsyganov I.K.
-71855,5835,Kronenberg R.
-71727,5074,Bernhofer C.
7673,-53753,Bychkov M.G.
8152,-53691,Kuznetsova V.N.
8213,-54172,Vasyukov S.A.
7735,-54234,Krasovsky A.B.
-15337,27584,Tatarnikov O.V.
-14976,28571,Karpenkov K.S.
23188,30391,Popov D.I.
23723,30524,Belobokova Y.A.
3507,66822,Orlova K.N.
4121,66187,Pietkova I.R.
5171,65477,Borovikov I.F.
35989,24242,Bezmenov V.S.
36617,25021,Ignatov A.V.
-31068,52547,Yadgarova Y.V.
-30448,52880,Taratukhin V.V.
-30718,52057,Skachko E.N.
44732,-33884,Goncharova G.
45163,-33666,Ustugova T.
44957,-34311,Nikiforova I.
45389,-34092,Razomasov N.
-86684,-22914,Prof.
-87654,-23032,Lang A.
-62749,-27351,Laryushkin P.A.
-61196,-26925,Glazunov V.A.
17471,-27271,Gladysheva Y.V.
18682,-25815,Rees P.
-23759,48443,Makirov S.K.
-23583,48893,Yuz A.A.
-23130,48720,Jahaf M.T.
-23306,48270,Nikulina A.A.
-30121,-20579,Titov I.
-29567,-18511,Glotov A.
-31872,-18985,Mikolnikov J.
-21396,-22331,Talalaev V.E.
-21178,-22557,Koluchkin V.V.
-28893,42974,Moroz N.D.
-29353,42823,De Valicourt G.
-29043,43434,Ghazisaeidi A.
-29502,43283,Antona J.-C.
-23458,-24778,Donchenko S.S.
-21205,-23234,Betin A.Y.
39755,-16116,Voronin V.V.
39437,-15987,Marchuk V.I.
39875,-15621,Gapon N.V.
40068,-15957,Maslennikov S.
39517,-15609,Stradanchenko S.
7228,-62664,Kulakov D.B.
7784,-63010,Kulakov B.B.
7155,-63057,Shcherbachev P.V.
7650,-62633,Tarasov O.I.
28136,-33661,Nikitin A.
28852,-35116,Sheldakova J.
27864,-34373,Kudryashov A.
28726,-34512,Denisov D.
28290,-35399,Sakharov A.
10201,22614,Smorodin A.I.
11075,22149,Red’Kin V.V.
11215,22455,Frolov Y.D.
11651,22362,Korobkov A.A.
11444,22072,Kemaev O.V.
11537,22714,Kulik M.V.
11173,22801,Shabalin O.V.
19378,-1530,Deomidov A.D.
19826,-817,Polesskiy A.V.
20098,157,Semenchenko N.A.
20514,-896,Tresalc V.C.
20327,-1282,Smirnov A.A.
-23988,41745,Shvetsov G.
-24190,42367,Matrosov A.
-24789,42259,Fedorov S.
-23854,42156,Babkin A.
-24375,41814,Ladov S.
-11398,22139,Gorelov V.A.
-10584,23004,Komissarov A.I.
-10557,22164,Miroshnichenko A.V.
2964,59633,Petrushin S.I.
3164,58888,Gubaidulina R.H.
4115,60188,Gruby S.V.
3693,59003,Likholat A.V.
-14644,62926,Gerasimenko A.
-15131,62379,Guskov M.
-14870,61712,Duchemin J.
-16005,61785,Lorong P.
-14154,61712,Gouskov A.
19582,8482,Lapshin V.V.
21209,9975,Grubyy S.V.
-13768,25773,Zhong G.
-13763,25354,Liu L.H.
-13352,25527,Ouyang X.
85399,-76687,Goryainov V.B.
84351,-75777,Goryainova E.R.
-3233,-41190,Tereshin A.A.
-2282,-39908,Yavorskiy A.V.
-2920,-40259,Bazleva D.D.
-7682,22389,Serdyukova N.A.
-6803,22514,Serdyukov V.I.
-7779,23873,Slepov V.A.
-25597,-48573,Guzeva T.
-25515,-49119,Zavitaeva Y.
-25078,-48792,Chutskova E.
-9132,-25189,Chumankin Ye.A.
-19687,-22575,Dontchenko S.S.
-15764,-22254,Kovalev M.S.
-37572,7559,Nikolaeva A.
-37990,6241,McMillan A.J.
-38621,6562,Gavriushin S.
18557,225,Kolesova A.A.
18069,-325,Lobachyov A.V.
18577,-1519,Solomonova N.A.
19359,-35,Khamidullin K.A.
-14861,11807,Bashkov V.M.
-14898,12186,Belyaeva A.O.
-14518,12076,Stepanov R.
-8188,12471,Belova O.V.
-17326,59579,Pozdeev A.V.
-16816,58306,Diakov A.S.
-21509,-25416,Betin A.Yu.
-22781,-24194,Verenikina N.M.
-21972,-25802,Zlokazov E.Yu.
-76372,42314,Kamaltdinov V.G.
-74518,41255,Markov V.A.
-75495,41927,Lysov I.O.
-41589,50166,Shinbayeva A.
-40627,50473,Aldiyarov A.
-40396,49632,Arkharov I.
-41236,50721,Drobyshev A.
-22620,-3178,Luzhnov P.V.
-24514,-3083,Shamaev D.M.
-24569,-2259,Iomdina E.N.
-23871,-1806,Tarutta E.P.
-23889,-2349,Markosyan G.A.
-23527,-2541,Shamkina L.A.
-23354,-2089,Sianosyan A.A.
-45357,-79139,Alekseeva E.V.
-13722,10204,Stepanov R.O.
-13448,9860,Mironova A.O.
-13787,9853,Sedih N.S.
8605,45108,Epikhin A.
7917,45198,Evdokimov I.
8386,44753,Kraposhin M.
7971,44784,Kalugin M.
8292,45383,Strijhak S.
85981,-89813,Rudakov I.A.
14919,-22968,Budak V.P.
10574,4030,Shestel' L.A.
10142,4922,Sokolov V.A.
-29413,17127,Gorin A.A.
-29458,17651,Wnukov A.A.
10342,-55706,Temis J.M.
10339,-55155,Yakushev D.A.
26403,-26679,Fedorov A.
25063,-29419,Makhrov I.
25001,-28963,Pozhar N.
25398,-28984,Anufriev M.
18944,-2260,Kozlov K.V.
18281,-3929,Firsenkova Yu.A.
-4665,-14739,Kochikov I.V.
-4299,-13992,Novgorodskaya A.V.
-4486,-13675,Sologub A.A.
-20094,-60438,Temis J.
-19550,-59321,Temis M.
-19564,-59891,Egorov A.
-20077,-59638,Gavrilov V.
-13083,-17871,Kuznetsov A.P.
-13513,-16980,Utenkov V.M.
-12572,-16795,Shirshov A.G.
-36008,54069,Taratorkin I.
-35590,54584,Taratorkin A.
-35235,53878,Derzhanskii V.
35207,-11110,Vasiliev I.
35061,-10276,Voronin V.
2208,-2152,Perestoronin A.V.
1958,-3178,Zvezdin V.V.
2243,-3418,Israfilov I.
1866,-3613,Portnov S.M.
18811,-27883,Tezadov Y.A.
18750,-28572,Kondrashin E.V.
18946,-28162,Ushakov A.B.
35442,72785,Myshlyaev Y.I.
35907,73614,Finoshin A.V.
34993,73341,Myo T.Y.
-11775,21254,Keller A.V.
-12873,21696,Vdovin D.S.
-12122,21582,Taranenko P.A.
-12184,22102,Anchukov V.V.
-4180,-92111,Loktev D.A.
-3190,-91923,Loktev A.A.
6961,65581,Gizatulin R.A.
6820,67095,Valuev D.V.
7251,66140,Valueva A.V.
6608,66338,Serikbol A.
75888,2332,Pelevin F.V.
75560,1837,Yaroslavtsev N.L.
75196,1869,Vikulin A.V.
74926,2260,Orlin S.A.
75540,2955,Ponomarev A.V.
16493,22380,Alexander P.
16724,23013,Andrey P.
16930,22575,Alexander N.
16287,22814,Elena N.
-19611,-61081,Selivanov A.
-19267,-60690,Dzeva I.
-22338,-60642,Temis Y.
-21346,-60678,Kozharinov E.
-21851,-60164,Kalinin D.
-53721,-54039,Fedorovskiy K.Yu.
-43768,-4301,Maslovsky V.M.
-44691,-3984,Andreev D.V.
39274,-52770,Tarakanov P.
-20657,-26324,Lushnikov D.S.
-18890,-25320,Zablotskiy A.V.
-18736,-25015,Kuzin A.A.
-18674,-25926,Smirnov A.V.
39458,19384,Shirokov D.
-4598,522,Gorskii V.V.
-3975,787,Zolotarev S.L.
-4357,1144,Olenicheva A.A.
35062,74314,Myshlyayev Y.I.
38247,-53258,Shashurin G.
8977,-39480,Il’ichev A.T.
8513,-40249,Tomashpolskii V.Y.
-4865,-51092,Zhang W.
-4988,-51407,Gao Y.
-5332,-50979,Huang J.
-5066,-50757,Zhang G.
-5329,-51331,Andreev Y.M.
-4047,-51932,Grechin S.G.
-4543,-50720,Lanskii G.V.
28486,-21024,Kiktenko E.
77534,13778,Emelianov A.
77371,12736,Eremin A.
78080,13513,Gurentsov E.
76887,13578,Mikheyeva E.
77569,13344,Yurischev M.
-67217,57741,MacHikhin A.
-69147,58512,Pozhar V.
-67572,58791,Batshev V.
-60304,-26461,Nosova N.Yu.
-60221,-26008,Misyurin C.Yu.
-60686,-26054,Filippov D.N.
-2309,-53322,Arapov Y.D.
-3042,-53156,Kasianov I.V.
-48591,16580,Makarov A.A.
10520,-23193,Prytov A.B.
12425,-32553,Borisova A.V.
13087,-34433,Demidov V.V.
13789,-31940,Pryamikov A.D.
-39086,49448,Bondarenko V.
-39011,48899,Poddubna M.
-39524,48642,Symonenko I.
-38159,48159,Arkharov A.
6054,66937,Malushin N.N.
55500,57273,Polozova T.N.
2471,79993,Egorova O.V.
2298,78993,Shcherbinin D.Y.
-37594,26188,Tsikh S.G.
-37190,25927,Skorobogatykh V.N.
-37882,25810,Shkliar N.E.
-37479,25544,Doudkin P.V.
-21783,14330,Skornyakova N.M.
-21668,13889,Sychev D.G.
-22365,13726,Varaksin A.Yu.
49524,-13484,Zagorulko K.A.
49458,-14024,Fatyanova M.S.
49012,-13682,Gordeev A.O.
97499,-33014,Bozhenkova R.K.
97638,-31972,Bozhenkova N.A.
96685,-32003,Atanova D.V.
13561,-32412,Pasishnik A.S.
47547,-9526,Nosko O.
46855,-9180,Nagamine T.
47527,-8745,Nosko A.L.
47218,-9770,Romashko A.M.
47223,-9308,Mori H.
46855,-9589,Sato Y.
-38334,57302,Kolpakov V.I.
-38530,56694,Savenkov G.G.
-38056,56502,Mazur A.S.
-37701,57214,Rudometkin K.A.
-17890,-3448,Morozov A.A.
-19068,-2050,Vaish A.
-19072,-2662,Polupanov A.F.
-19500,-2292,Antciperov V.E.
-19576,-3075,Lychkov I.I.
-20077,-1676,Alfimtsev A.N.
-20057,-2564,Deviatkov V.V.
5158,63326,Saprykina N.A.
4516,63435,Saprykin A.A.
4929,63975,Sharkeev Y.P.
-45327,6039,Holovaty Y.P.
-45007,5525,Kosushkin V.G.
-44967,6116,Khahaev N.A.
-44918,6545,Romanov D.A.
-45271,6416,Chervyakov L.M.
-44598,6352,Naimi E.K.
-44623,5981,Kozhitov S.L.
4021,7673,Patrikeeva N.V.
3568,7761,Babeshko V.N.
3871,7216,Kamenev E.A.
3414,7294,Podolskiy V.E.
10599,55246,Bykov N.V.
10581,54544,Nesterenko E.A.
-38216,9399,Binder Ya.I.
-38510,9509,Gutnikov A.L.
-38224,9814,Paderina T.V.
-39296,9466,Konovalov S.F.
-38475,10403,Mayorov D.V.
-38551,9861,Rusanov P.G.
-37795,10142,Sidorov A.G.
-37735,9616,Chulkov V.E.
14162,-16852,Gorevoy A.V.
17200,-8774,Machikhin A.S.
12672,13199,Kaplunov S.M.
12794,12540,Val’Es N.G.
13070,12931,Samolysov A.V.
12393,12809,Marchevskaya O.A.
57042,45662,Vasilkov D.G.
57478,46048,Vaphin I.Yu.
57955,46433,Grebenshchikov S.E.
58634,45508,Letunov A.A.
57733,46157,Meshcheryakov A.I.
57317,47091,Tereshchenko M.A.
57615,46904,Kholnov Yu.V.
62969,-28829,Shargatov V.A.
62595,-29474,Il'Ichev A.T.
62649,-28385,Tsypkin G.G.
2231,-1042,Misyurov A.I.
1379,-3217,Mikhailov V.S.
1339,-2749,Kolomeyets N.P.
7994,-88980,Matvienko Y.G.
8874,-88433,Razumovsky I.A.
-15333,61612,Kondratenko K.
-16406,62785,Panovko G.
-30014,-31162,Kharlamov V.
-29536,-31259,Sobenin I.
-39645,49231,Bondarenko A.
96451,-32726,Mirzaeva T.E.
-43409,-57127,Kutyrkina V.A.
-43993,-57897,Chaley M.B.
-18643,-20563,Zayarnyi D.A.
-17574,-20876,Ionin A.A.
-18431,-20111,Kudryashov S.I.
-18163,-20565,Makarov S.V.
-17781,-20313,Rudenko A.A.
-36386,96135,Lychev S.A.
-35955,97764,Levitin A.L.
12450,-33037,Alexander K.
13174,-33152,Dmitriy D.
12844,-33106,Stanislav S.
12307,-33825,Alexey P.
12970,-33399,Stanislav L.
12624,-33304,Dmitriy S.
13032,-32853,Valeriy K.
12706,-32838,Alexey K.
16051,-32443,Kovtun A.A.
15277,-32037,Podmar'Kov Y.P.
-1294,36977,Khairullina E.R.
-1524,36346,Pochinova T.V.
-1649,37099,Khisamiyeva L.G.
-1665,36755,Sakhipova Z.M.
-2465,37047,Fedorova L.V.
-1877,36486,Ablyasova A.G.
-1257,36605,Aksenova N.N.
58794,4314,Niles L.J.
21693,11146,Ivanov A.B.
22060,11916,Masson L.A.
21917,11614,Rossi S.
21825,11868,Belloni F.
22317,11937,Mullin N.
22253,12200,Wiesendanger R.
22066,12403,Rothacher M.
21607,11974,Hollenstein C.
21390,12120,Männel B.
22178,11679,Willi D.
21802,12444,Fisler M.
21544,12346,Fleischmann P.
21638,11665,Mathis H.
21745,12175,Klaper M.
21408,11817,Joss M.
21984,12150,Styger E.
21081,-59998,Rusanov A.
21222,-60615,Nevshupa R.
21547,-59932,Fontaine J.
22124,-60419,Martin J.-M.
21693,-60614,Le Mogne T.
21452,-60279,Elinson V.
21774,-60210,Lyamin A.
22000,-59800,Roman E.
968,-28105,Anokhin A.S.
165,-28194,Dovbeshko G.I.
-84,-29600,Pyatyshev A.Y.
806,-27764,Yuzyuk Y.I.
-1301,-5591,Labin N.A.
-1627,-4615,Bulychev N.A.
-1572,-4180,Kazaryan M.A.
-740,-4622,Krasovskii V.I.
-1518,-5245,Sachkov V.I.
-890,-5695,Plyaka P.S.
-516,-5485,Feofanov I.N.
-783,-5099,Chursin A.D.
-1270,-4973,Paramonov V.S.
-1079,-4770,Klimenko V.I.
-1055,-4998,Paramonova G.M.
-1037,-5397,Kolokolov I.S.
-1205,-5216,Vinogradov K.Y.
-860,-4888,Betina L.L.
-570,-5163,Dyakov Y.A.
-605,-4931,Koshelev K.K.
-975,-5192,Kosheleva O.K.
-794,-5343,Chen C.
21466,-59550,Garrido M.Á.
20359,-22081,Leiman V.G.
30865,36062,Chernyak V.
-2587,-52602,Dyakov V.A.
-1984,-51922,Kasyanov I.V.
-63663,-110,Alekseev D.N.
-64577,-456,Marakhtanov M.K.
-63841,-529,Pil’nikov A.V.
-64088,70,Sinyavskii V.V.
-63893,25221,Starkov K.E.
-36,-17596,Bunkin N.F.
-1842,-17761,Kozlov V.A.
-740,-16822,Shkirin A.V.
1448,-19206,Suyazov N.V.
1190,-58102,Lurie S.
1732,-57985,Belov P.
4677,-24086,Kompaneets R.
5290,-24197,Morfill G.
-31867,-12793,Talis A.
-31627,-13442,Kraposhin V.
-18664,-21085,Danilov P.A.
-17898,-21265,Yurovskikh V.I.
-18277,-21380,Zayarny D.A.
14021,-21712,Fokina I.N.
20696,-18928,Satou A.
-149204,126749,Vorontsov A.L.
-72162,-67581,Smelyanskaya L.I.
24751,-18086,Vyurkov V.
7883,-21956,Kislov A.Y.
12121,-37075,Bezborodkin P.V.
13272,-37445,Dukelskii K.V.
27407,-30146,Kireev A.
28272,-30925,Shelkovnikov A.
28494,-30348,Tyurikov D.
27644,-29756,Gubin M.
-81045,21454,Tabaldyev S.B.
-73875,-69448,Kuralina N.N.
-14062,26321,Syao O.
65563,-47816,Bobrov A.V.
65188,-48521,Sarbaev B.S.
64765,-47844,Shirshov Y.Y.
-29184,37074,Dumanskii A.M.
-28442,36903,Nepovinnykh V.I.
-27810,36169,Rusin M.Y.
-28705,36490,Terehin A.V.
16550,15086,Vinogradov V.V.
-3942,-50480,Chao Z.W.
-3880,-50866,An Y.H.
-3167,-50742,Andreev Yu.M.
56377,-18600,Kharitonov V.P.
3481,-394,Panchenko V.Y.
3878,-490,Vasiltsov V.V.
4672,225,Galushkin M.G.
3689,-50,Il’ichev I.N.
20508,6859,Samburov S.N.
21210,6915,Zhdanovich O.V.
20847,7142,Strashinsky V.A.
33819,-114693,Aristov V.V.
33861,-114234,Zabelok S.A.
-78054,12464,Filinovskii A.V.
-44224,-57016,Kutyrkiv V.A.
-2476,-49721,Nikolaev P.P.
-2976,-52084,Okhrimchuk A.G.
10928,-5102,Morozov A.V.
10559,-7116,Putilin A.N.
10598,-5849,Kopenkin S.S.
11213,-6076,Borodin Y.P.
11527,-5227,Druzhin V.V.
10828,-6169,Dubynin S.E.
10970,-5795,Dubinin G.B.
52170,55516,Mozgovoy A.G.
-16189,19658,Deev I.S.
-15323,20371,Kobets L.P.
-53594,663,Chernyshev V.L.
-53139,345,Shafarevich A.I.
-22503,-5754,Shakhnov V.
-23648,-6028,Zinchenko L.
-22345,-6982,Rezchikova E.
-18120,-7017,Kosolapov I.
19283,-20251,Ryabova N.
-33657,-44609,Lebedev Y.A.
-19484,9312,Kavtaradze R.Z.
-19296,10106,Sergeev S.S.
27891,70724,Golubev A.M.
38017,46480,Kruchkov I.V.
37017,45927,Nefedov S.I.
37597,46939,Golubtsov M.E.
37103,46681,Ovechkin V.S.
37446,46396,Sergeev V.G.
75680,-40860,Titov V.Y.
32116,-44048,Shumilov A.
32957,-44702,Philippovich A.
86758,-56926,Kolyada Yu.B.
-3729,-9722,Filippov I.
58085,-25796,Gladkov E.A.
57112,-25367,Perkovsky R.A.
57057,-25876,Kiselev O.N.
-45503,113500,Neklyudov A.V.
34917,-18842,Parashin V.B.
35431,-20176,Zaretskiy A.P.
13111,-21410,Trofimov N.E.
65074,-1187,Protasov Yu.S.
65049,269,Protasov Yu.Yu.
-31625,-24675,Sashchenko D.
-80056,17409,Ivanova O.A.
26084,61799,Sivak B.A.
-9876,-46760,Van'ko V.I.
-10002,-46220,Perelygina E.S.
-51915,-17598,Ulyanov M.V.
37796,45973,Koroteev D.E.
36555,45313,Golubtsov M.Ye.
35948,45521,Rusov Yu.S.
36360,44745,Krekhtunov V.M.
-46689,38025,Semenov I.E.
-23776,-34960,Tarabarin V.B.
-23835,-34279,Tarabarina Z.I.
-24830,-34489,Chirkina D.
-24476,33505,Timoshenko V.P.
-24999,33358,Mial' L.V.
-35347,-43082,Lakhvich D.
-25958,11832,Surovtsev I.G.
-25048,11453,Dermer P.B.
529,15134,Smirnov A.D.
49330,26720,Igor O.
80994,-21772,Fadeeva N.Yu.
81779,-22289,Rusov Y.S.
81657,-20903,Mitrokhin V.N.
-12915,26335,Ryakhovskii O.A.
-111526,16275,Meleshko A.K.
86137,-42815,Stulov V.V.
-63977,23031,Fetisov D.A.
58138,-18473,Kovalchuk A.K.
-17772,17097,Bashlay A.P.
-20223,27036,Bessonov I.V.
-21692,27550,Kopitsyna M.N.
-24032,-53014,Kotov E.
-23558,-52792,Nazarova A.
-23520,-53686,Vorotnikov S.
83247,-22188,Litun V.I.
-2709,-11867,Khasanshin R.K.
-3108,-12775,Vintaykin I.B.
36302,43911,Budkin A.A.
35813,44069,Komissarova E.V.
-47365,20553,Kalashnikov K.S.
42696,21637,Pokrovskii A.M.
-36040,32251,Ermakov A.V.
-45454,9229,Belova O.
-44899,9249,Skibin A.
-45199,9716,Volkov V.
-40864,8620,Podchezertsev V.P.
31918,38904,Yaskevich N.
50598,-9804,Isayev A.P.
50938,-10240,Terekhov A.A.
-4751,7678,Savel'Eva I.Yu.
68744,53252,Buldakova T.I.
69455,52694,Suyatinov S.I.
40168,-26263,Volodin S.Y.
40166,-26814,Mikhaylov B.B.
39687,-26546,Yuschenko A.S.
-51457,16128,Lukina I.B.
-23111,-34442,Feygina A.G.
33222,-46129,Danshina M.
33625,-45402,Golubev I.
87332,46846,Stepanov D.A.
28304,69881,Kuchina Yu.V.
-37217,-4461,Kosolapov I.A.
81118,-19867,Mozharov E.O.
24326,53866,Filinovskiy A.
-41072,48858,Navasardyan E.
-40641,48639,Dolgopyatov D.
13818,45905,Tsaturyan T.
32557,-45792,Golubeva I.
8858,30970,Arkharov A.M.
8265,28841,Lavrov N.A.
9788,29371,Romanovskii V.R.
-26340,-4629,Makarchuk V.
-2765,2495,Menshchikov I.
-3260,2251,Smorodin A.
35605,26557,Yagodnikov D.A.
35303,25619,Sergeev A.V.
34852,25663,Kozichev V.V.
12089,-22464,Perov A.N.
-34357,41250,Gavryushin S.
1951,7575,Puchkov Y.A.
-137,17324,Berezina S.L.
-41723,-42848,Sazonov D.
-42392,-42981,Ksenofontov B.
-41991,-43252,Antonova E.
-42124,-42577,Yushinov V.
-59911,-36879,Semenov M.Yu.
-60926,-36908,Gavrilin I.N.
-60484,-36362,Ryzhova M.Yu.
84204,-22497,Semernya R.E.
85119,-22712,Vilenskiy A.R.
35132,45306,Nekrasov E.G.
85196,-42375,Aldunin A.V.
9102,29513,Dontsova E.S.
-39909,8484,Maiorov D.V.
-40254,8426,Ponomarev Yu.A.
-40122,9114,Denisov R.A.
-40456,9099,Merkulov V.A.
-40298,8766,Sivov V.A.
-39917,8817,Yurmanov S.Yu.
-31527,1092,Knyazev B.
-30083,2648,Gapanyuk Y.
-10863,60152,Kiselev I.
-11425,59488,Voronov S.
26561,6830,Leskov A.
25526,6803,Illarionov V.
25285,6158,Zimin A.
25892,6203,Moroshkin S.
25851,6611,Kalevatykh I.
-28785,-19861,Bondarenko D.
-29364,-19725,Savkin S.
-12403,60590,Nikolaev S.
1714,69275,Komshin A.S.
3227,67676,Medvedeva O.V.
-48108,44024,Nekhina A.A.
-48749,43731,Uvarova E.V.
-48522,44096,Gautier M.S.
-48320,43640,Degtiarev D.N.
40880,-14673,Bakhtin B.I.
38790,-15735,Ivashov A.I.
41508,-14784,Kuznetsov A.V.
41235,-15390,Skorokhodov A.S.
-71465,11503,Ivanov A.O.
-70912,10301,Melnikova A.E.
-71432,10681,Tuzhilin A.A.
63396,43599,Ivanov V.A.
60806,42872,Konyzhev M.E.
61390,42771,Troinov V.I.
61203,43333,Kamolova T.I.
-5435,48405,Seregina E.V.
-5840,48783,Stepovich M.A.
-5307,48942,Makarenkov A.M.
18419,51313,Kupreyanov A.A.
18693,51622,Morozov M.V.
18838,51154,Belousov B.N.
19103,51521,Vantsevich V.V.
31983,-47347,Peng J.
32468,-47469,Feldman A.
32512,-46579,Vylomova E.
5469,13841,Bagrov V.V.
5380,13027,Cherkasov S.G.
30201,-14121,Alekhin M.
-35603,-36031,Evgrafov A.
-35079,-35634,Khisamov A.
15614,-23290,Orlov V.M.
-38356,-15739,Deppermann A.
-38533,-16081,Balkovič J.
-38669,-16456,Bundle S.-C.
-38351,-16361,Di Fulvio F.
-38941,-15698,Havlik P.
-38199,-16029,Leclère D.
-39291,-16258,Lesiv M.
-39060,-16018,Prishchepov A.V.
-39571,-15162,Schepaschenko D.
-9428,2099,Ivanov Yu.A.
-7888,2720,Sinyakin V.Yu.
-12185,-234,Shashurin V.D.
64604,-4953,Bad'in A.V.
-37342,47995,Semenov V.
-37340,48537,Malakhov S.
-36970,48227,Savitskiy A.
-10621,59270,Arshinov S.
-9128,27745,Vasyanina L.K.
-8271,27754,Levina I.I.
-8007,28204,Nifant'Ev E.E.
-9822,2509,Leushin V.Yu.
-9416,3143,Popov V.V.
-54512,-35261,Tabatchikova T.I.
-55085,-34848,Yakovleva I.L.
-53884,-36498,Plokhikh A.I.
-53914,-35013,Del'gado Reina S.Yu.
-12569,13410,Mesropyan V.R.
-68630,93624,Zybin E.Yu.
-68864,93220,Misrikhanov M.Sh.
-25596,36772,Zuev A.V.
-35029,-36107,Rayushkina V.
-9947,-8747,Artemiev A.S.
-10231,-8785,Ilin I.A.
-9898,-8086,Kononenko L.V.
-10426,-8244,Mikheev A.G.
-9681,-8626,Mishulin L.E.
-10106,-8427,Nikitina T.V.
-10421,-8546,Rakitin B.V.
-10190,-8070,Trifonov M.M.
-9801,-8359,Yakovlev G.A.
21204,30305,Dreval' A.E.
21267,30848,Rubakhin A.I.
-48577,15832,Guseva Yu.A.
47251,-36997,Burdakov A.V.
46884,-36583,Grigorev U.A.
46714,-37114,Ploutenko A.D.
-48992,17525,Vishnyakov D.Y.
48465,12012,Veldanov V.A.
48024,13029,Daurskikh A.Yu.
47609,13505,Maximov M.A.
47574,12652,Sotskiy M.Yu.
46914,12791,Kozlov V.S.
13970,90740,Yudin S.I.
18917,-304,Bedareva E.A.
19392,513,Gorelik L.I.
19051,519,Shketov A.I.
4169,31860,Zhang Y.-J.
4014,32314,Hu W.-T.
3718,31692,Han J.-T.
3561,32147,Yevsyunov V.A.
-16561,7804,Popovich S.S.
-6612,10544,Egorov K.S.
-11398,9164,Vinogradov U.A.
28911,-43439,Daniil T.
28578,-43095,Grigory T.
28926,-42753,Olga K.
29259,-43097,Boris K.
-46392,17152,Salnikova A.V.
-47021,17192,Rozanov A.E.
-21078,42746,Laryushkin P.
-20822,42256,Glazunov V.
-20527,42728,Demidov S.
-22915,-60131,Fakeev A.
-30897,-43592,Fedotchev A.I.
-30614,-43114,Oh S.J.
-30346,-43599,Semikin G.I.
-34601,16889,Liu R.
-35129,16694,Guo R.
-39662,-5014,Amirkhanov A.V.
-40348,-4867,Gladkykh A.A.
-39638,-5572,Makarchuk V.V.
19170,-1000,Baliev D.L.
19114,-694,Sidorin A.V.
18525,-697,Yudovskaya A.D.
18850,-980,Tsygankova G.M.
-70764,-209,Kornev Y.V.
-48544,17241,Kupriyanova Y.A.
-31049,18693,Karpenko A.P.
-33543,20599,Dang S.H.
19690,999,Polesskii A.V.
20060,1065,Samvelov A.V.
20490,649,Smirnova E.A.
18989,54137,Vantsevich V.
45626,-28294,Deryabina G.S.
45574,-27746,Krasil'nikov A.N.
48843,26196,Peter B.
33201,58030,Nikolaev A.B.
33492,57185,Prikhodko V.M.
32654,57517,Stroganov V.Y.
33734,57535,Tregubov P.G.
-48170,19974,Timofeev A.A.
-48832,19535,Sizykh V.V.
51336,-13291,Akopov V.S.
51858,-13134,Otstavnov S.S.
51464,-12749,Breusov A.V.
27625,-3986,Scheglov G.
27964,-4319,Leyland P.
64962,-2848,Badin A.V.
-15539,-54833,Derevich I.
-68783,-20323,Gavrilova S.I.
-68315,-20277,Kolykhalov I.V.
-67955,-20115,Fedorova Ya.B.
-67718,-19858,Kalyn Ya.B.
-68605,-19881,Selezneva N.D.
-67697,-20266,Myasoedov S.N.
-68159,-19745,Boksha I.S.
-71204,5548,Franke J.
15720,-27930,Sazonkin S.S.
15746,-30658,Pniov A.B.
38175,-52358,Sokolnikov P.
41241,-57246,Berchun Y.
38488,-52198,Rezchikova L.
35287,-47094,Romanov A.
10486,17846,Shashurin G.V.
9462,18596,Tarakanov P.V.
7448,19109,Rezchikova L.A.
-58237,-17222,Yermishkin V.A.
-57892,-16996,Tamayo Meza P.A.
-59010,-16932,Ovchinnikov I.N.
-58328,-16450,Sandoval Pineda J.M.
-58326,-16840,Flores Herrera L.A.
-57939,-16591,Gutiérrez Paredes G.J.
-28135,3444,Leontiev A.
-26892,3733,Isaev S.
-26563,4233,Kornev N.
-27201,4348,Chudnovsky Y.
-87153,9491,Friesen T.
