x,y,id
617,15423,Putilin A.N.
1332,15800,Kopenkin S.S.
1340,15377,Borodin Y.P.
913,16207,Druzhin V.V.
746,15752,Dubynin S.E.
948,15218,Dubinin G.B.
-3639,11294,Mozgovoy A.G.
7773,18536,Chernyshev V.L.
7531,19023,Shafarevich A.I.
-7205,14136,Maltsev P.P.
-5454,13710,Ryabova N.
-9076,-5611,Kavtaradze R.Z.
-8858,-6440,Sergeev S.S.
17309,16848,Golubev A.M.
-1881,27044,Vasil’ev N.S.
2286,-1583,Kiselev N.A.
-3359,29766,Neklyudov A.V.
-7371,2720,Loktionov E.Yu.
-6255,2536,Protasov Yu.S.
-6892,3095,Protasov Yu.Yu.
-3179,4980,Sharandin E.A.
-1851,-12032,Timoshenko V.P.
-2199,-11977,Mial' L.V.
-2215,-4498,Surovtsev I.G.
-3152,-4849,Dermer P.B.
-14886,-20233,Ivanov M.V.
-14230,-19806,Ksenofontov B.S.
1764,33675,Meleshko A.K.
-4600,12751,Zherdev A.Y.
-5618,10611,Solomashenko A.B.
-11358,-8388,Konovalov S.F.
-10907,-8017,Podchezertsev V.P.
-13174,30938,Savel'Eva I.Yu.
-15620,24410,Stepanov D.A.
2875,24486,Arkharov A.M.
3622,24162,Lavrov N.A.
3600,24995,Romanovskii V.R.
3053,23885,Dontsova E.S.
22220,8394,Bakhtin B.I.
21274,8417,Ivashov A.I.
22492,9005,Kuznetsov A.V.
21858,9207,Skorokhodov A.S.
15977,5943,Bagrov V.V.
16385,5674,Cherkasov S.G.
1540,9388,Fokina I.N.
708,9435,Orlov V.M.
607,9806,Budak V.P.
-5775,21838,Deppermann A.
-5873,21445,Balkovič J.
-5644,22209,Bundle S.-C.
-5575,21571,Di Fulvio F.
-6286,22472,Havlik P.
-5463,21922,Leclère D.
-6286,21809,Lesiv M.
-6211,22147,Prishchepov A.V.
-7353,22110,Schepaschenko D.
-14672,251,Tabatchikova T.I.
-15018,-648,Yakovleva I.L.
-15483,-70,Plokhikh A.I.
-15351,611,Del'gado Reina S.Yu.
-1002,17647,Mesropyan V.R.
-1511,17396,Ovsyannikov M.V.
-13801,3985,Zybin E.Yu.
-13852,4674,Misrikhanov M.Sh.
-4687,-12076,Zuev A.V.
8602,19266,Dreval' A.E.
9045,19575,Rubakhin A.I.
-27794,-7963,Yudin S.I.
-9271,-13882,Kornev Y.V.
-4258,-17436,Deryabina G.S.
-3900,-17799,Krasil'nikov A.N.
17788,-7990,Tabaldyev S.B.
-12391,-21503,Franke J.
-17595,-13989,Friesen T.
3942,-16268,Sakharov A.S.
2797,-16670,Tereshchenko M.A.
-20349,-5225,Grigoriev S.N.
-19973,-4688,Romanov R.I.
-19957,-5091,Fominski V.Y.
-20382,-4594,Volosova M.A.
-20626,-4918,Zhukova E.A.
-6870,-26024,Utyuzhnikov S.V.
-10461,3037,Evdokimov S.N.
-10556,2378,Klimanov S.I.
-10159,2915,Korchagin A.N.
-10215,2404,Sikharulidze Y.G.
-10620,2716,Tuchin A.G.
-9967,2654,Tuchin D.A.
8345,13623,Burdanova M.G.
16329,20759,Sidorenko A.M.
15158,20919,Khobotov E.N.
-15500,-8392,Fu Y.B.
-13345,4471,Oleinik A.S.
5294,14149,Filatov V.V.
-2178,-19270,Chaley M.
-2795,-19110,Kutyrkin V.
-2610,-18589,Tulbasheva G.
-2041,-18732,Teplukhina E.
-2256,-18418,Nazipova N.
11965,6528,Borovin G.K.
14109,7011,Lapshin V.V.
16866,15811,Sorokin N.I.
17422,16053,Sobolev B.P.
-7329,-684,Loktionov E.Y.
-7300,1843,Ovchinnikov A.V.
-6729,928,Protasov Y.S.
-7131,1066,Protasov Y.Y.
-6801,1686,Sitnikov D.S.
-2127,18631,Romanov A.N.
-2221,18117,Tarakanov P.V.
-1700,18323,Shashurin G.V.
1854,-4250,Varaksin A.Yu.
1385,-4126,Teplitskii Yu.S.
14276,-9792,Rozhnova Y.A.
15408,-9903,Luginina A.A.
14903,-10592,Voronov V.V.
15179,-9544,Ermakov R.P.
14790,-9417,Kuznetsov S.V.
15298,-10345,Ryabova A.V.
14472,-10499,Pominova D.V.
14589,-9741,Arbenina V.V.
14402,-9512,Osiko V.V.
14251,-10144,Fedorov P.P.
11429,12584,Burkhanov I.S.
12149,12307,Chaikov L.L.
11703,12395,Lomkova A.K.
-7385,10278,Kulchin Yu.N.
-7569,10039,Vitrik O.B.
-7672,10294,Kuchmizhak A.A.
11068,10315,Gudkov S.V.
12441,10944,Astashev M.E.
12448,10514,Bruskov V.I.
12133,10797,Zakharov S.D.
